time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-06-09T18:07:35.000Z,-29.901,137.627,9,4,mb,,,,1.99,us,usc000rn36,2014-08-30T17:03:00.000Z,"101km NE of Roxby Downs, Australia",earthquake,,7.2,0.231,5,reviewed,aust,us
2014-06-04T02:29:09.000Z,-29.867,137.71,13,4.2,mb,,,,1.01,us,usc000raqr,2014-08-30T17:03:00.000Z,"110km NE of Roxby Downs, Australia",earthquake,,4.7,0.125,18,reviewed,aust,us
2014-05-29T09:29:22.280Z,-10.5161,113.0641,10,4,mb,,165,2.298,1.27,us,usc000rg45,2014-08-26T01:21:03.000Z,"236km S of Krajan Tambakrejo, Indonesia",earthquake,,2,0.211,6,reviewed,us,us
2014-05-14T18:55:53.580Z,-11.719,124.0492,44.48,4.1,mb,,125,1.55,0.36,us,usc000radf,2014-08-09T02:53:42.000Z,"179km SSE of Kupang, Indonesia",earthquake,,9,0.37,3,reviewed,us,us
2014-05-13T09:44:10.200Z,-18.7196,149.9563,10,4.1,mb,,66,3.749,1.28,us,usc000r95k,2014-08-06T00:55:34.000Z,"231km NE of Bowen, Australia",earthquake,,1.9,0.184,8,reviewed,us,us
2014-05-09T20:56:09.330Z,-10.533,123.8019,19.37,4.3,mb,,114,0.351,1.32,us,usb000r6jx,2014-08-06T00:55:28.000Z,"47km SSE of Kupang, Indonesia",earthquake,,6.6,0.308,3,reviewed,us,us
2014-05-08T22:21:23.860Z,-10.6323,123.6301,27.47,4.4,mb,,66,0.424,1.48,us,usb000r6gk,2014-08-06T00:55:27.000Z,"51km S of Kupang, Indonesia",earthquake,,7.4,0.169,10,reviewed,us,us
2014-05-04T22:37:54.000Z,-23.005,128.589,10,4.2,mb,,,,1.53,us,usb000r170,2014-07-27T21:51:21.000Z,"Western Australia",earthquake,,2,0.264,4,reviewed,aust,us
2014-04-29T09:54:56.000Z,-32.796,139.541,13,4.6,mb,,,,0.92,us,usb000q3ij,2015-01-30T09:50:31.026Z,"68km ENE of Peterborough, Australia",earthquake,,1.5,0.173,12,reviewed,aust,us
2014-04-28T16:07:36.580Z,-12.3542,114.0092,10,4.5,mb,,129,3.862,1.44,us,usb000qut8,2014-07-14T20:11:22.000Z,"Northwest of Australia",earthquake,,1.9,0.27,6,reviewed,us,us
2014-04-27T16:39:07.460Z,-11.7657,117.8717,37.06,4,mb,,137,5.304,1.15,us,usb000qr25,2014-07-14T20:11:20.000Z,"265km SSW of Kahale, Indonesia",earthquake,,12.4,0.211,7,reviewed,us,us
2014-04-27T15:49:05.040Z,-11.172,121.7333,10.03,4.3,mb,,120,2.568,0.86,us,usb000qr1m,2014-07-14T20:11:20.000Z,"161km SE of Mburukullu, Indonesia",earthquake,,6,0.266,6,reviewed,us,us
2014-04-22T23:20:52.940Z,-10.5908,113.8299,21.38,4.5,mb,,93,2.131,0.56,us,usb000qqrh,2014-07-04T01:35:19.000Z,"223km S of Sidorukun, Indonesia",earthquake,,6.1,0.221,9,reviewed,us,us
2014-04-08T13:57:54.940Z,-11.5997,115.0572,23.09,4.1,mb,,115,3.235,1.14,us,usb000pw0u,2014-06-11T06:06:13.000Z,"South of Bali, Indonesia",earthquake,,7.3,0.213,7,reviewed,us,us
2014-03-26T04:38:45.480Z,-11.3816,114.7562,49.46,4.3,mb,,121,2.953,0.53,us,usc000p59p,2014-05-29T23:32:04.000Z,"284km S of Kangin, Indonesia",earthquake,,10.5,0.265,5,reviewed,us,us
2014-03-24T22:18:26.840Z,-11.4753,116.725,23.34,4.6,mb,,50,3.916,1.34,us,usc000nnnn,2014-05-24T00:54:44.000Z,"289km S of Kute, Indonesia",earthquake,,3.9,0.098,34,reviewed,us,us
2014-03-20T22:35:22.540Z,-11.3903,118.1656,36.85,4,mb,,75,4.855,0.82,us,usc000nusl,2014-05-24T00:54:36.000Z,"213km SSW of Kahale, Indonesia",earthquake,,9.8,0.143,15,reviewed,us,us
2014-03-16T03:24:51.000Z,-17.414,124.438,10,3.8,mb,,,,1.29,us,usc000npv7,2014-05-16T21:51:43.000Z,"51km ESE of Derby, Australia",earthquake,,2,0.506,2,reviewed,aust,us
2014-03-09T11:49:07.770Z,-11.4373,119.0839,21.29,4.7,mb,,49,4.17,1.12,us,usc000n5v2,2014-05-15T02:23:52.000Z,"179km SW of Lailunggi, Indonesia",earthquake,,3.9,0.115,26,reviewed,us,us
2014-02-26T00:00:07.000Z,-30.679,121.187,0,4.5,mwr,,,,1.33,us,usc000my8y,2014-05-13T21:36:41.000Z,"27km WNW of Kalgoorlie, Australia",earthquake,,3.3,0.083,14,reviewed,aust,us
2014-02-13T02:49:12.850Z,-11.5606,116.8587,31.87,4.3,mb,,120,4.066,0.52,us,usc000mpka,2014-04-30T21:18:18.000Z,"298km S of Besisora, Indonesia",earthquake,,6.2,0.16,13,reviewed,us,us
2014-02-02T00:56:12.400Z,-11.4214,117.3056,34.46,4.5,mb,,93,4.271,0.87,us,usc000msnu,2014-04-08T01:43:21.000Z,"272km SW of Panenggoede, Indonesia",earthquake,,5,0.09,39,reviewed,us,us
2014-01-31T07:05:24.460Z,-11.2569,118.2011,29.34,4.2,mb,,95,4.856,1.37,us,usc000mqky,2014-04-08T01:43:18.000Z,"198km SSW of Kahale, Indonesia",earthquake,,3.9,0.159,12,reviewed,us,us
2014-01-27T05:58:59.250Z,-10.6569,119.6495,37.16,4,mb,,107,5.607,1.18,us,usc000mnwe,2014-03-27T18:15:44.000Z,"73km SW of Tawui, Indonesia",earthquake,,11,0.299,4,reviewed,us,us
2014-01-13T04:58:48.000Z,-37.759,145.353,15,2.8,ml,,,,1.98,us,usb000m1bj,2015-01-29T18:21:55.114Z,"6km N of Montrose, Australia",earthquake,,1.8,,,reviewed,aust,aust
2014-01-02T18:47:58.230Z,-10.8855,113.1514,39.99,4.6,mb,,128,2.594,0.86,us,usc000lvsm,2014-03-07T00:25:56.000Z,"274km SSW of Kandangan, Indonesia",earthquake,,6.4,0.105,30,reviewed,us,us
2014-01-02T00:21:00.070Z,-37.1496,124.6015,10,4.1,mb,,184,6.972,0.67,us,usc000lvh4,2014-03-07T00:25:54.000Z,"Off the south coast of Australia",earthquake,,2,0.214,9,reviewed,us,us
2013-12-26T22:18:53.120Z,-10.5859,120.094,60.56,4.3,mb,,59,3.531,0.95,us,usc000lyq8,2014-02-28T08:44:09.000Z,"45km S of Lailunggi, Indonesia",earthquake,,8,0.099,,reviewed,us,us
2013-12-19T06:05:14.020Z,-10.6386,116.3805,40.81,4.4,mb,,100,3.077,0.81,us,usc000lvnr,2014-02-27T21:37:22.000Z,"193km S of Kute, Indonesia",earthquake,,9.6,0.154,,reviewed,us,us
2013-12-18T14:16:49.050Z,-11.5692,122.4818,77.39,4.4,mb,,75,1.783,0.41,us,usc000lmu2,2014-02-27T21:37:21.000Z,"196km SW of Kupang, Indonesia",earthquake,,8.1,0.379,,reviewed,us,us
2013-12-18T08:07:07.120Z,-11.8127,119.9167,26.43,4.1,mb,,136,4.009,1.24,us,usc000lnvt,2014-02-27T21:37:21.000Z,"182km S of Nggongi, Indonesia",earthquake,,10.8,0.371,,reviewed,us,us
2013-12-10T18:12:31.800Z,-11.2624,118.5981,34.92,4.2,mb,,101,5.087,1.35,us,usc000lk33,2014-02-21T23:00:50.000Z,"181km SSW of Kahale, Indonesia",earthquake,,6.4,0.176,,reviewed,us,us
2013-12-10T17:34:24.200Z,-11.407,118.1581,42.9,4.1,mb,,104,4.908,0.97,us,usc000lk3f,2014-02-21T23:00:50.000Z,"215km SSW of Kahale, Indonesia",earthquake,,8.6,0.233,,reviewed,us,us
